,glofasStation,placeCode
190,no_station,KE0070300146
191,no_station,KE0070300147
192,no_station,KE0070300148
193,no_station,KE0070300149
194,no_station,KE0070300150
195,no_station,KE0070300151
196,no_station,KE0070310152
197,no_station,KE0070310153
198,no_station,KE0070310154
199,no_station,KE0070310155
200,no_station,KE0070310156
201,no_station,KE0070320157
202,no_station,KE0070320158
203,no_station,KE0070320159
204,no_station,KE0070320160
205,no_station,KE0432451221
206,no_station,KE0432451222
207,no_station,KE0432451223
208,no_station,KE0432451224
209,no_station,KE0432451225
210,no_station,KE0432461226
211,no_station,KE0432461227
212,no_station,KE0432461228
213,no_station,KE0432461229
214,no_station,KE0432471230
215,no_station,KE0432471231
216,no_station,KE0432471232
217,no_station,KE0432471233
218,no_station,KE0432471234
219,no_station,KE0432471235
220,no_station,KE0432471236
221,no_station,KE0432481237
222,no_station,KE0432481238
223,no_station,KE0432481239
224,no_station,KE0432481240
225,no_station,KE0432491241
226,no_station,KE0432491242
227,no_station,KE0432491243
228,no_station,KE0432491244
229,no_station,KE0432501245
230,no_station,KE0432501246
231,no_station,KE0432501247
232,no_station,KE0432501248
233,no_station,KE0432501249
234,no_station,KE0432501250
235,no_station,KE0432501251
236,no_station,KE0432511252
237,no_station,KE0432511253
238,no_station,KE0432511254
239,no_station,KE0432511255
240,no_station,KE0432511256
241,no_station,KE0432521257
242,no_station,KE0432521258
243,no_station,KE0432521259
244,no_station,KE0432521260
245,no_station,KE0110490241
246,no_station,KE0110490242
247,no_station,KE0110490243
248,no_station,KE0110490244
249,no_station,KE0110490245
250,no_station,KE0110490246
251,no_station,KE0110490247
252,no_station,KE0110500248
253,no_station,KE0110500249
254,no_station,KE0110500250
255,no_station,KE0341830911
256,no_station,KE0341830912
257,no_station,KE0341830913
258,no_station,KE0341830914
259,no_station,KE0341830915
260,no_station,KE0341840916
261,no_station,KE0341840917
262,no_station,KE0341840918
263,no_station,KE0341840919
264,no_station,KE0341840920
265,no_station,KE0341850921
266,no_station,KE0341850922
267,no_station,KE0341850923
268,no_station,KE0341850924
269,no_station,KE0341850925
270,no_station,KE0341860926
271,no_station,KE0341860927
272,no_station,KE0341860928
273,no_station,KE0341860929
274,no_station,KE0341860930
275,no_station,KE0341870931
276,no_station,KE0341870932
277,no_station,KE0341870933
278,no_station,KE0341870934
279,no_station,KE0341870935
280,no_station,KE0371990991
281,no_station,KE0371990992
282,no_station,KE0371990993
283,no_station,KE0371990994
284,G5195,KE0371990995
285,no_station,KE0371990996
286,no_station,KE0372000997
287,no_station,KE0372000998
288,no_station,KE0372000999
289,no_station,KE0372001000
290,no_station,KE0372001001
291,no_station,KE0372011002
292,no_station,KE0372011003
293,no_station,KE0372011004
294,no_station,KE0372011005
295,no_station,KE0372011006
296,no_station,KE0372011007
297,no_station,KE0372011008
298,no_station,KE0372021009
299,no_station,KE0372021010
300,no_station,KE0372021011
301,no_station,KE0372021012
302,no_station,KE0372021013
303,no_station,KE0372021014
304,no_station,KE0372031015
305,no_station,KE0372031016
306,no_station,KE0372031017
307,no_station,KE0372031018
308,no_station,KE0372031019
309,no_station,KE0372041020
310,no_station,KE0372041021
311,no_station,KE0372041022
312,no_station,KE0372041023
313,no_station,KE0372051024
314,no_station,KE0372051025
315,no_station,KE0372051026
316,no_station,KE0372061027
317,no_station,KE0372061028
318,no_station,KE0372061029
319,no_station,KE0372061030
320,no_station,KE0372061031
321,no_station,KE0372071032
322,no_station,KE0372071033
323,no_station,KE0372071034
324,no_station,KE0372071035
325,no_station,KE0372071036
326,no_station,KE0372081037
327,no_station,KE0372081038
328,no_station,KE0372081039
329,no_station,KE0372081040
330,no_station,KE0372091041
331,no_station,KE0372091042
332,no_station,KE0372091043
333,no_station,KE0372091044
334,no_station,KE0372091045
335,no_station,KE0372091046
336,no_station,KE0372101047
337,no_station,KE0372101048
338,no_station,KE0372101049
339,no_station,KE0372101050
340,no_station,KE0351880936
341,no_station,KE0351880937
342,no_station,KE0351880938
343,no_station,KE0351880939
344,no_station,KE0351890940
345,no_station,KE0351890941
346,no_station,KE0351890942
347,no_station,KE0351890943
348,no_station,KE0351900944
349,no_station,KE0351900945
350,no_station,KE0351900946
351,no_station,KE0351900947
352,no_station,KE0351900948
353,no_station,KE0351900949
354,no_station,KE0351910950
355,no_station,KE0351910951
356,no_station,KE0351910952
357,no_station,KE0351910953
358,no_station,KE0351910954
359,no_station,KE0351910955
360,no_station,KE0351910956
361,no_station,KE0351920957
362,no_station,KE0351920958
363,no_station,KE0351920959
364,no_station,KE0351920960
365,no_station,KE0351920961
366,no_station,KE0351930962
367,no_station,KE0351930963
368,no_station,KE0351930964
369,no_station,KE0351930965
370,no_station,KE0221110551
371,no_station,KE0221110552
372,no_station,KE0221110553
373,no_station,KE0221110554
374,no_station,KE0221120555
375,no_station,KE0221120556
376,no_station,KE0221120557
377,no_station,KE0221120558
378,no_station,KE0221130559
379,no_station,KE0221130560
380,no_station,KE0221130561
381,no_station,KE0221130562
382,no_station,KE0221130563
383,no_station,KE0221140564
384,no_station,KE0221140565
385,no_station,KE0221140566
386,no_station,KE0221140567
387,no_station,KE0221140568
388,no_station,KE0221150569
389,no_station,KE0221150570
390,no_station,KE0221150571
391,no_station,KE0221150572
392,no_station,KE0221150573
393,no_station,KE0221150574
394,no_station,KE0221150575
395,no_station,KE0221150576
396,no_station,KE0221160577
397,no_station,KE0221160578
398,no_station,KE0221160579
399,no_station,KE0221160580
400,no_station,KE0221160581
401,no_station,KE0221170582
402,no_station,KE0221170583
403,no_station,KE0221170584
404,no_station,KE0221170585
405,no_station,KE0221180586
406,no_station,KE0221180587
407,no_station,KE0221180588
408,no_station,KE0221180589
409,no_station,KE0221180590
410,no_station,KE0221190591
411,no_station,KE0221190592
412,no_station,KE0221190593
413,no_station,KE0221190594
414,no_station,KE0221190595
415,no_station,KE0221200596
416,no_station,KE0221200597
417,no_station,KE0221200598
418,no_station,KE0221200599
419,no_station,KE0221200600
420,no_station,KE0221210601
421,no_station,KE0221210602
422,no_station,KE0221210603
423,no_station,KE0221210604
424,no_station,KE0221210605
425,no_station,KE0221220606
426,no_station,KE0221220607
427,no_station,KE0221220608
428,no_station,KE0221220609
429,no_station,KE0221220610
430,no_station,KE0030110051
431,no_station,KE0030110052
432,no_station,KE0030110053
433,no_station,KE0030110054
434,no_station,KE0030110055
435,no_station,KE0030110056
436,no_station,KE0030110057
437,no_station,KE0030120058
438,no_station,KE0030120059
439,no_station,KE0030120060
440,no_station,KE0030120061
441,no_station,KE0030120062
442,no_station,KE0030130063
443,no_station,KE0030130064
444,no_station,KE0030130065
445,no_station,KE0030130066
446,no_station,KE0030140067
447,no_station,KE0030140068
448,no_station,KE0030140069
449,no_station,KE0030140070
450,no_station,KE0030150071
451,G5142,KE0030150072
452,no_station,KE0030150073
453,G5142,KE0030150074
454,G5142,KE0030160075
455,G5142,KE0030160076
456,no_station,KE0030160077
457,no_station,KE0030160078
458,no_station,KE0030160079
459,G5142,KE0030170080
460,no_station,KE0030170081
461,no_station,KE0030170082
462,G5142,KE0030170083
463,G5142,KE0030170084
464,no_station,KE0030170085
465,no_station,KE0201000496
466,no_station,KE0201000497
467,no_station,KE0201000498
468,no_station,KE0201000499
469,no_station,KE0201000500
470,no_station,KE0201000501
471,no_station,KE0201000502
472,no_station,KE0201000503
473,no_station,KE0201010504
474,no_station,KE0201010505
475,no_station,KE0201010506
476,no_station,KE0201010507
477,no_station,KE0201010508
478,no_station,KE0201020509
479,no_station,KE0201020510
480,no_station,KE0201020511
481,no_station,KE0201030512
482,no_station,KE0201030513
483,no_station,KE0201030514
484,no_station,KE0201030515
485,no_station,KE0452611301
486,no_station,KE0452611302
487,no_station,KE0452611303
488,no_station,KE0452611304
489,no_station,KE0452621305
490,no_station,KE0452621306
491,no_station,KE0452621307
492,no_station,KE0452621308
493,no_station,KE0452621309
494,no_station,KE0452621310
495,no_station,KE0452631311
496,no_station,KE0452631312
497,no_station,KE0452631313
498,no_station,KE0452631314
499,no_station,KE0452641315
500,no_station,KE0452641316
501,no_station,KE0452641317
502,no_station,KE0452641318
503,no_station,KE0452641319
504,no_station,KE0452641320
505,no_station,KE0452641321
506,no_station,KE0452641322
507,no_station,KE0452651323
508,no_station,KE0452651324
509,no_station,KE0452651325
510,no_station,KE0452661326
511,no_station,KE0452661327
512,no_station,KE0452661328
513,no_station,KE0452661329
514,no_station,KE0452661330
515,no_station,KE0452671331
516,no_station,KE0452671332
517,no_station,KE0452671333
518,no_station,KE0452671334
519,no_station,KE0452671335
520,no_station,KE0452671336
521,no_station,KE0452681337
522,no_station,KE0452681338
523,no_station,KE0452681339
524,no_station,KE0452681340
525,no_station,KE0452691341
526,no_station,KE0452691342
527,no_station,KE0452691343
528,no_station,KE0452691344
529,no_station,KE0452691345
530,no_station,KE0422381186
531,no_station,KE0422381187
532,no_station,KE0422381188
533,no_station,KE0422381189
534,no_station,KE0422381190
535,no_station,KE0422391191
536,no_station,KE0422391192
537,no_station,KE0422391193
538,no_station,KE0422391194
539,no_station,KE0422391195
540,no_station,KE0422401196
541,no_station,KE0422401197
542,no_station,KE0422401198
543,no_station,KE0422401199
544,no_station,KE0422401200
545,no_station,KE0422401201
546,no_station,KE0422411202
547,no_station,KE0422411203
548,no_station,KE0422411204
549,no_station,KE0422411205
550,no_station,KE0422421206
551,no_station,KE0422421207
552,no_station,KE0422421208
553,no_station,KE0422421209
554,no_station,KE0422421210
555,no_station,KE0422431211
556,no_station,KE0422431212
557,no_station,KE0422431213
558,no_station,KE0422431214
559,no_station,KE0422431215
560,no_station,KE0422441216
561,no_station,KE0422441217
562,no_station,KE0422441218
563,no_station,KE0422441219
564,no_station,KE0422441220
565,no_station,KE0150670331
566,no_station,KE0150670332
567,no_station,KE0150670333
568,no_station,KE0150670334
569,no_station,KE0150670335
570,no_station,KE0150680336
571,no_station,KE0150680337
572,no_station,KE0150680338
573,no_station,KE0150680339
574,no_station,KE0150680340
575,no_station,KE0150690341
576,no_station,KE0150690342
577,no_station,KE0150690343
578,no_station,KE0150690344
579,no_station,KE0150690345
580,no_station,KE0150700346
581,no_station,KE0150700347
582,no_station,KE0150700348
583,no_station,KE0150700349
584,no_station,KE0150710350
585,no_station,KE0150710351
586,no_station,KE0150710352
587,no_station,KE0150710353
588,no_station,KE0150720354
589,no_station,KE0150720355
590,no_station,KE0150720356
591,no_station,KE0150720357
592,no_station,KE0150720358
593,no_station,KE0150730359
594,no_station,KE0150730360
595,no_station,KE0150730361
596,no_station,KE0150730362
597,no_station,KE0150730363
598,no_station,KE0150730364
599,no_station,KE0150740365
600,no_station,KE0150740366
601,no_station,KE0150740367
602,no_station,KE0150740368
603,no_station,KE0150740369
604,no_station,KE0150740370
605,no_station,KE0020070031
606,no_station,KE0020070032
607,no_station,KE0020070033
608,no_station,KE0020070034
609,no_station,KE0020080035
610,no_station,KE0020080036
611,no_station,KE0020080037
612,no_station,KE0020080038
613,no_station,KE0020090039
614,no_station,KE0020090040
615,no_station,KE0020090041
616,no_station,KE0020090042
617,no_station,KE0020090043
618,no_station,KE0020100044
619,no_station,KE0020100045
620,no_station,KE0020100046
621,no_station,KE0020100047
622,no_station,KE0020100048
623,no_station,KE0020100049
624,no_station,KE0020100050
625,no_station,KE0311630811
626,no_station,KE0311630812
627,no_station,KE0311630813
628,no_station,KE0311630814
629,no_station,KE0311630815
630,no_station,KE0311630816
631,no_station,KE0311640817
632,no_station,KE0311640818
633,no_station,KE0311640819
634,no_station,KE0311640820
635,no_station,KE0311640821
636,no_station,KE0311650822
637,no_station,KE0311650823
638,no_station,KE0311650824
639,no_station,KE0311650825
640,no_station,KE0050210101
641,no_station,KE0050210102
642,no_station,KE0050210103
643,no_station,KE0050220104
644,no_station,KE0050220105
645,no_station,KE0050220106
646,no_station,KE0050220107
647,no_station,KE0050220108
648,G5305,KE0050220109
649,no_station,KE0050220110
650,no_station,KE0160750371
651,no_station,KE0160750372
652,no_station,KE0160750373
653,no_station,KE0160750374
654,no_station,KE0160750375
655,no_station,KE0160760376
656,no_station,KE0160760377
657,no_station,KE0160760378
658,no_station,KE0160760379
659,no_station,KE0160760380
660,no_station,KE0160770381
661,no_station,KE0160770382
662,no_station,KE0160770383
663,no_station,KE0160770384
664,no_station,KE0160780385
665,no_station,KE0160780386
666,no_station,KE0160780387
667,no_station,KE0160780388
668,no_station,KE0160780389
669,no_station,KE0160790390
670,no_station,KE0160790391
671,no_station,KE0160790392
672,no_station,KE0160790393
673,no_station,KE0160800394
674,no_station,KE0160800395
675,no_station,KE0160800396
676,no_station,KE0160800397
677,no_station,KE0160810398
678,no_station,KE0160810399
679,no_station,KE0160810400
680,no_station,KE0160810401
681,no_station,KE0160810402
682,no_station,KE0160810403
683,no_station,KE0160810404
684,no_station,KE0160820405
685,no_station,KE0160820406
686,no_station,KE0160820407
687,no_station,KE0160820408
688,no_station,KE0160820409
689,no_station,KE0160820410
690,no_station,KE0170830411
691,no_station,KE0170830412
692,no_station,KE0170830413
693,no_station,KE0170830414
694,no_station,KE0170830415
695,no_station,KE0170830416
696,no_station,KE0170840417
697,no_station,KE0170840418
698,no_station,KE0170840419
699,no_station,KE0170850420
700,no_station,KE0170850421
701,no_station,KE0170850422
702,no_station,KE0170850423
703,no_station,KE0170860424
704,no_station,KE0170860425
705,no_station,KE0170860426
706,no_station,KE0170860427
707,no_station,KE0170860428
708,no_station,KE0170860429
709,no_station,KE0170860430
710,no_station,KE0170870431
711,no_station,KE0170870432
712,no_station,KE0170870433
713,no_station,KE0170870434
714,no_station,KE0170870435
715,no_station,KE0170870436
716,no_station,KE0170880437
717,no_station,KE0170880438
718,no_station,KE0170880439
719,no_station,KE0170880440
720,no_station,KE0090390191
721,no_station,KE0090390192
722,no_station,KE0090390193
723,no_station,KE0090390194
724,no_station,KE0090390195
725,no_station,KE0090400196
726,no_station,KE0090400197
727,no_station,KE0090400198
728,no_station,KE0090400199
729,no_station,KE0090400200
730,no_station,KE0090410201
731,no_station,KE0090410202
732,no_station,KE0090410203
733,no_station,KE0090410204
734,no_station,KE0090410205
735,no_station,KE0090420206
736,no_station,KE0090420207
737,no_station,KE0090420208
738,no_station,KE0090420209
739,no_station,KE0090420210
740,no_station,KE0090430211
741,no_station,KE0090430212
742,no_station,KE0090430213
743,no_station,KE0090430214
744,no_station,KE0090430215
745,no_station,KE0090440216
746,no_station,KE0090440217
747,no_station,KE0090440218
748,no_station,KE0090440219
749,no_station,KE0090440220
750,no_station,KE0100450221
751,no_station,KE0100450222
752,no_station,KE0100450223
753,no_station,KE0100450224
754,no_station,KE0100450225
755,no_station,KE0100450226
756,no_station,KE0100450227
757,no_station,KE0100460228
758,no_station,KE0100460229
759,no_station,KE0100460230
760,no_station,KE0100460231
761,no_station,KE0100460232
762,no_station,KE0100470233
763,no_station,KE0100470234
764,no_station,KE0100470235
765,no_station,KE0100480236
766,no_station,KE0100480237
767,no_station,KE0100480238
768,no_station,KE0100480239
769,no_station,KE0100480240
770,no_station,KE0120510251
771,no_station,KE0120510252
772,no_station,KE0120510253
773,no_station,KE0120510254
774,no_station,KE0120510255
775,no_station,KE0120520256
776,no_station,KE0120520257
777,no_station,KE0120520258
778,no_station,KE0120520259
779,no_station,KE0120520260
780,no_station,KE0120530261
781,no_station,KE0120530262
782,no_station,KE0120530263
783,no_station,KE0120530264
784,no_station,KE0120530265
785,no_station,KE0120540266
786,no_station,KE0120540267
787,no_station,KE0120540268
788,no_station,KE0120540269
789,no_station,KE0120540270
790,no_station,KE0120550271
791,no_station,KE0120550272
792,no_station,KE0120550273
793,no_station,KE0120550274
794,no_station,KE0120550275
795,no_station,KE0120560276
796,no_station,KE0120560277
797,no_station,KE0120560278
798,no_station,KE0120560279
799,no_station,KE0120560280
800,no_station,KE0120570281
801,no_station,KE0120570282
802,no_station,KE0120570283
803,no_station,KE0120570284
804,no_station,KE0120580285
805,no_station,KE0120580286
806,no_station,KE0120580287
807,no_station,KE0120580288
808,no_station,KE0120570289
809,no_station,KE0120590290
810,no_station,KE0120590291
811,no_station,KE0120590292
812,no_station,KE0120590293
813,no_station,KE0120590294
814,no_station,KE0120590295
815,no_station,KE0442531261
816,no_station,KE0442531262
817,no_station,KE0442531263
818,no_station,KE0442531264
819,no_station,KE0442541265
820,no_station,KE0442541266
821,no_station,KE0442541267
822,no_station,KE0442541268
823,no_station,KE0442551269
824,no_station,KE0442551270
825,no_station,KE0442551271
826,no_station,KE0442551272
827,no_station,KE0442561273
828,no_station,KE0442561274
829,no_station,KE0442561275
830,no_station,KE0442561276
831,no_station,KE0442571277
832,no_station,KE0442571278
833,no_station,KE0442571279
834,no_station,KE0442571280
835,no_station,KE0442571281
836,no_station,KE0442581282
837,no_station,KE0442581283
838,no_station,KE0442581284
839,no_station,KE0442581285
840,no_station,KE0442581286
841,no_station,KE0442581287
842,no_station,KE0442581288
843,no_station,KE0442591289
844,no_station,KE0442591290
845,no_station,KE0442591291
846,no_station,KE0442591292
847,no_station,KE0442591293
848,no_station,KE0442591294
849,no_station,KE0442591295
850,no_station,KE0442591296
851,no_station,KE0442601297
852,no_station,KE0442601298
853,no_station,KE0442601299
854,no_station,KE0442601300
855,no_station,KE0010010001
856,no_station,KE0010010002
857,no_station,KE0010010003
858,no_station,KE0010010004
859,no_station,KE0010010005
860,no_station,KE0010020006
861,no_station,KE0010020007
862,no_station,KE0010020008
863,no_station,KE0010030009
864,no_station,KE0010030010
865,no_station,KE0010030011
866,no_station,KE0010030012
867,no_station,KE0010030013
868,no_station,KE0010030014
869,no_station,KE0010030015
870,no_station,KE0010040016
871,no_station,KE0010040017
872,no_station,KE0010040018
873,no_station,KE0010040019
874,no_station,KE0010040020
875,no_station,KE0010050021
876,no_station,KE0010050022
877,no_station,KE0010050023
878,no_station,KE0010050024
879,no_station,KE0010050025
880,no_station,KE0010060026
881,no_station,KE0010060027
882,no_station,KE0010060028
883,no_station,KE0010060029
884,no_station,KE0010060030
885,no_station,KE0211040516
886,no_station,KE0211040517
887,no_station,KE0211040518
888,no_station,KE0211050519
889,no_station,KE0211050520
890,no_station,KE0211050521
891,no_station,KE0211060522
892,no_station,KE0211060523
893,no_station,KE0211060524
894,no_station,KE0211060525
895,no_station,KE0211060526
896,no_station,KE0211060527
897,no_station,KE0211070528
898,no_station,KE0211070529
899,no_station,KE0211070530
900,no_station,KE0211070531
901,no_station,KE0211070532
902,no_station,KE0211080533
903,no_station,KE0211080534
904,no_station,KE0211080535
905,no_station,KE0211080536
906,no_station,KE0211080537
907,no_station,KE0211080538
908,no_station,KE0211090539
909,no_station,KE0211090540
910,no_station,KE0211090541
911,no_station,KE0211090542
912,no_station,KE0211090543
913,no_station,KE0211090544
914,no_station,KE0211100545
915,no_station,KE0211100546
916,no_station,KE0211100547
917,no_station,KE0211100548
918,no_station,KE0211100549
919,no_station,KE0211100550
920,no_station,KE0472741366
921,no_station,KE0472741367
922,no_station,KE0472741368
923,no_station,KE0472741369
924,no_station,KE0472741370
925,no_station,KE0472751371
926,no_station,KE0472751372
927,no_station,KE0472751373
928,no_station,KE0472751374
929,no_station,KE0472751375
930,no_station,KE0472761376
931,no_station,KE0472761377
932,no_station,KE0472761378
933,no_station,KE0472761379
934,no_station,KE0472761380
935,no_station,KE0472771381
936,no_station,KE0472771382
937,no_station,KE0472771383
938,no_station,KE0472771384
939,no_station,KE0472771385
940,no_station,KE0472781386
941,no_station,KE0472781387
942,no_station,KE0472781388
943,no_station,KE0472781389
944,no_station,KE0472781390
945,no_station,KE0472791391
946,no_station,KE0472791392
947,no_station,KE0472791393
948,no_station,KE0472791394
949,no_station,KE0472791395
950,no_station,KE0472801396
951,no_station,KE0472801397
952,no_station,KE0472801398
953,no_station,KE0472801399
954,no_station,KE0472801400
955,no_station,KE0472811401
956,no_station,KE0472811402
957,no_station,KE0472811403
958,no_station,KE0472811404
959,no_station,KE0472811405
960,no_station,KE0472821406
961,no_station,KE0472821407
962,no_station,KE0472821408
963,no_station,KE0472821409
964,no_station,KE0472821410
965,no_station,KE0472831411
966,no_station,KE0472831412
967,no_station,KE0472831413
968,no_station,KE0472831414
969,no_station,KE0472831415
970,no_station,KE0472841416
971,no_station,KE0472841417
972,no_station,KE0472841418
973,no_station,KE0472841419
974,no_station,KE0472841420
975,no_station,KE0472851421
976,no_station,KE0472851422
977,no_station,KE0472851423
978,no_station,KE0472851424
979,no_station,KE0472851425
980,no_station,KE0472861426
981,no_station,KE0472861427
982,no_station,KE0472861428
983,no_station,KE0472861429
984,no_station,KE0472871430
985,no_station,KE0472871431
986,no_station,KE0472871432
987,no_station,KE0472871433
988,no_station,KE0472881434
989,no_station,KE0472881435
990,no_station,KE0472881436
991,no_station,KE0472881437
992,no_station,KE0472881438
993,no_station,KE0472891439
994,no_station,KE0472891440
995,no_station,KE0472891441
996,no_station,KE0472891442
997,no_station,KE0472891443
998,no_station,KE0472891444
999,no_station,KE0472901445
1000,no_station,KE0472901446
1001,no_station,KE0472901447
1002,no_station,KE0472901448
1003,no_station,KE0472901449
1004,no_station,KE0472901450
1005,no_station,KE0321660826
1006,no_station,KE0321660827
1007,no_station,KE0321660828
1008,no_station,KE0321660829
1009,no_station,KE0321670830
1010,no_station,KE0321670831
1011,no_station,KE0321670832
1012,no_station,KE0321670833
1013,no_station,KE0321670834
1014,no_station,KE0321670835
1015,no_station,KE0321680836
1016,no_station,KE0321680837
1017,no_station,KE0321680838
1018,no_station,KE0321680839
1019,no_station,KE0321680840
1020,no_station,KE0321680841
1021,no_station,KE0321680842
1022,no_station,KE0321680843
1023,no_station,KE0321690844
1024,no_station,KE0321690845
1025,no_station,KE0321690846
1026,no_station,KE0321690847
1027,no_station,KE0321690848
1028,no_station,KE0321700849
1029,no_station,KE0321700850
1030,no_station,KE0321700851
1031,no_station,KE0321700852
1032,no_station,KE0321710853
1033,no_station,KE0321710854
1034,no_station,KE0321710855
1035,no_station,KE0321710856
1036,no_station,KE0321720857
1037,no_station,KE0321720858
1038,no_station,KE0321720859
1039,no_station,KE0321730860
1040,no_station,KE0321730861
1041,no_station,KE0321730862
1042,no_station,KE0321730863
1043,no_station,KE0321730864
1044,no_station,KE0321740865
1045,no_station,KE0321740866
1046,no_station,KE0321740867
1047,no_station,KE0321740868
1048,no_station,KE0321740869
1049,no_station,KE0321750870
1050,no_station,KE0321750871
1051,no_station,KE0321750872
1052,no_station,KE0321750873
1053,no_station,KE0321750874
1054,no_station,KE0321750875
1055,no_station,KE0321760876
1056,no_station,KE0321760877
1057,no_station,KE0321760878
1058,no_station,KE0321760879
1059,no_station,KE0321760880
1060,no_station,KE0291510751
1061,no_station,KE0291510752
1062,no_station,KE0291510753
1063,no_station,KE0291510754
1064,no_station,KE0291520755
1065,no_station,KE0291520756
1066,no_station,KE0291520757
1067,no_station,KE0291520758
1068,no_station,KE0291520759
